id	document	id
2312	안드로이드 오토에서 화면 안보이는 오류가 빈번히 발생 합니다	0
2313	재생목록 보기라던지 이런부분이 전혀 안나오고 폰으로 강제로 실행시키면 음악은 잘니오나 리스트고 뭐고 아무것도 안나옵니다	0
2314	간혹 리스트가 안보야고 듣기등을 하면 음악만 나오고 어떤곡인지 안나옵니다 이런 현상이 생기기전에 먼저 엘범이미지가와 가수가 처음 플레이한 사람걸로 고정되는 현상이 먼저 발생 하얐습니다	0
2315	멜론이나 네이바 뮤직등은 잘 되는데 지니만 이러니 미치겠네요	0
2316	업데이트 되면서 곡 미리듣기 기능이 너무너무 불편해졌어요	0
2317	원래는 곡 하나하나 눌러도 됬는데 이젠 앨범에서 눌러야 미리듣기가 가능하고 그리고 미리듣기 할 때도 앨범에 있는 재생목록 곡들이 다 나오지도 않고요 업데이트 다시 해주세요	0
2318	메일이 결제되기 전날짜에 도착해야 하는거 아닌가요 엠넷이 지니로 전환된거면 음질도 그대로야 하는데 왜 음질은 엠넷보다 못 한가요 음질은 왜 요금별로 다른거며 일일히 선택해야하고 기본음질은 최저에 맞추어 진건지 실제 유튜브 음질보다 훨씬 못합니다	0
2319	그런데 며칠 전부터 지니앱이 이상하더라구요 들어가지긴하고 노래도 들을수있긴한데 검색이 안돼요 자꾸 이라 떠요ㅜㅜ 하루에 한 번 겨우 검색되고 그마저도 잘못눌러서 뒤로가게되면 다시 검색되지 않아요	0
2320	업뎃이 문젠가해서 업뎃도 해보고 폰이 문젠가해서 인터넷으로 들어가보기도했는데 안되는 건 똑같네요	0
2321	그래서 별 두개 뺐습니다	0
2322	안되는 이유가 뭔지 좀 알려주시고 제발 고쳐주세요	0
2323	음질이 너무 별로네요	0
2324	지니를 실행한 적이없는데 백그라운드에서 자동으로 실행되어 있는 것 같습니다ㅠㅠ	0
2325	음악이 재생되진 않는데 컨트롤러가 알림바에 떠있습니다	0
2326	자꾸종료하기가 귀찮은데 수정부탁드릴게요	0
2327	참 최악이네요	0
2328	왜 어째서 네트워크연결이 확실하지 않은거죠	0
2329	와이파이는 항상 칸 빵빵한데요	0
2330	혹시나 해서 데이터로도 해봤는데 바뀌는거는 없네요	0
2331	지금까지 믿고 써왔는데 아주 실망이네요	0
2332	다른 분들도 그렇지만 복사 붙여넣기 하지 마시고 쫌 자세히 알려주세요	0
2333	전화번호로 전화하니까 하루종일 통화중이네요	0
2334	노래 편집 하는 거 굉장히 불편하고 제가 해놨던 거 다 날라갔습니다	0
2335	그때는 제가 너무 짜증이 나서 불쾌하게 말해서 죄송합니다하지만 정말 불편하고 어떻게 사용해야 하는지 알려주시면 좋을 것 같아요	0
2336	처음 사용때 난감하고 어떻게 사용해야하지하거든요	0
2337	노래 듣고 뭐 그런건 하겠는데 조금 더 자세햐 방법이 있으면 좋을 것 같아요	0
2338	어플자체가 온라인 스트리밍에 최적화 되어있기에 개인소장 음원으로 오프라인감상을 하는사람에겐 무한하게 불편합니다	0
2339	심지어 앱의 실행부터 로그인이나 인터넷연결을 요구하기때문에 음원의 구입이외 거의 사용하지 않고 있습니다	0
2340	스트리밍환경도 돈을내고 듣는다 해도 끊임없이 상위서비스 결제를 독촉하는 폭력에 가까운 광고를 통해스트레스와함께 광고에 할애하는 시간과 불편함 데이터를 유로로 감수해야합니다	0
2341	그점을 제외하면 스트리밍은 타 어플대비 심한발열과 배터리광탈리있어서그렇치 무난히 쓸만합니다	0
2342	단 앱에서 지원하는 음장효과는 고성능 이어폰헤드폰에서는 오히려 독이되는 점 만 빼면 말입니다	0
2343	업데이트후 마이앨범 플레이 리스트를 듣고싶은 종류대로 분류해서 몇년을 듣고 있었는데 며칠후부터 플레이리스트중에 듣고 싶은곡을 선택하면 선택하지 않은곡이 나오고 재생순서도 위에서 아래로 였는데 지금은 엉망이고 고개센터에 전화하니 매번 재생목록을 지우고 듣으라나	0
2344	에휴내가 지니 안쓴다	0
2345	지니 진짜 심각해요	0
2346	네트워크오류 무슨 연결 오류 오류가 왜이렇게많아요	0
2347	로그인 되지도않고 껐다켜도 지웟다 다시깔아도 다른핸드폰으로 해봐도 네트워크 연결안된다고 접속안되고 노래듣다 끊기고 요금제때문에 어쩔수 없이 지니 듣는데 정말 너무 허접해요	0
2348	네트워크오류말이안되는게 여러핸드폰으로 해봐도 안되네요 ㅋㅋ	0
2349	앱자체가 구린듯 별 개도 아까움	0
2350	엠넷에서 플레이리스트 넘어와서 다행이긴 한데 기존 에 있던 것들이 ㅠㅠ 딱 이전 신청한 기기 것만 넘어왔네요	0
2351	다른 기기에 곡이 더 있는데웹 아님 이럴 줄 알았으면 리스트 백업했지	0
2352	이 사람들아 내 노동요 내놓아ㅠㅠㅠㅠ 덧붙임 제가 만든 플레이리스트는 다 넘어왔구요	0
2353	웹 제외하고도 여러 기기 사용하기 때문에 기기 에 여곡 기기 에 여곡 등이 있었는데 기기에 있던 여곡만 이전되고 나머지는 전혀 넘어오지 않았어요	0
2354	재로그인해도 그대로네요	0
2355	업데이트된 이후로 전과 달리 노래를 끄고 싶을 때 바로 끌 수 있는 게 아니라 한 번 더 밀고 를 눌러야 돼서 너무 불편해요	0
2356	앨범 아트가 나오는 거는 좋긴 합니다	0
2357	지니에 있는 음원 말고 제 핸드폰에 있는 음원도 플레이리스트에 추가할 수 있었으면 좋겠어요	0
2358	최악입니다	0
2359	노래 잘 듣다가 오류로 인해서 연결시도가 끊겼다고 안내문구가 하루에 몇 백번은 뜨고 분명 라는 노래가 나오는데 표기는 나 로 충돌나기도하고 앨범사진 그래픽이 깨져서 호러물처럼 보이기도하고 소비자가 하나씩 찾아 문제를 해결해야하는거 같은데 그렇게까지 쓸 정도로 좋아보이지 않네요	0
2360	갑자기 좋아하는 아티스트랑 음원 계약 종료로 듣지도 못하고 통신사 때문에 저렴하게 쓰려고 썼는데 갈아탈때가 된 것 같습니다	0
2361	실행되는데 시간이 오래걸리고 계속 오류가 떠요	0
2362	알림창에도 노래 재목 뜨는데 시간이 오래 걸리고 계속 실행중입니다로 뜹니다	0
2363	멜론이 최고였네 역시나	0
2364	노래가 나오고 있어도요 사용하면서 버퍼링이 있다 정도의 불편감이였는데 최근 몇일간 심해요ㅜㅜㅜ	0
2365	업데이트도 다 좋은데 유투브처럼 하나 노래 틀어놓으면 취향맞춰서 자동으로 재생이 되었으면 좋겠네요	0
2366	업데이트는 도 맘에들고 정말 잘만들어놓은듯합니다	1
2367	일일히 내가 차트만들기도 귀찮아서 잘 안듣게되요	0
2368	음악도 잘들리고 여러모로 좋은점은 있지만 재생목록에 들으려고 모아놓은곡 순서대로 들으려고 편집순으로 설정하고 전체선택해서 듣기 눌렀는데 순서대로 잘 가다가도 순서대로 재생이 안돼서 너무 불편합니다	0
2369	빠른 개선 부탁해요	0
2370	얼마전부터 앱업데이트 이후 위젯이 화면 가로보기하면 위젯을 로딩하는중 문제가 방생 했습니다 라고 나옵니다 기종은 레노버 인치 태블릿 이고 앱이 업데이트 된 후 재부팅전까지 정상으로 나오다 태블릿을 재부팅 한 이후로 이현상 나옵니다	0
2371	네트워크 상태가 불안정하다고 로그아웃이 되어서 로그인을 하려니 비밀번호가 맞지 않다고 해서 비밀번호 찾기 했더니 가입자는 해당사이트에서 확인하라는데 확인하는 방법도 나와 있지 않고 그럴거면 다른 와 연동을 왜 해놓은 겁니까 인터넷 찾아봐도 방법은 없고 답답하네요	0
2372	리뷰도 훑어보니 성의없는 답변을 똑같이 매크로 돌릴 뿐이고 운영을 왜 이런 식으로 하는지 이해할 수 없네요 최악입니다	0
2373	버전 업데이트 전에는 차량에 블루투스와 자동연결되어 차량내에 미디어버튼만 누루면 자동으로 노래재생이 되던게 버전없뎃이후 자동실행 안되네요 블루투스는 연결이 돼있는상태이구요	0
2374	해결책이 뭘까요	0
2375	작년부터 네트워크 접속이 지연되고있다 서버를 재요청한다 재로그인해야한다 라는 문구가 자꾸 뜹니다	0
2376	지우고 다시설치를해보아도 폰을 껐다켜봐도 아무리봐도 내폰은 문제가 없는 것 같은데 작년부터 이런 현상이 있으니 답답하네요	0
2377	서버 관리좀 부탁드립니다	0
2378	다른 앱들은 모두 정상적으로 돌아가는데 지니 뮤직만 네트워크가 불안정 하다며 끊기고 로그아웃을 해서 다시 로그인 할때도 계속 네트워크 불안정이 뜨네요ㅠ	0
2379	그리고 제가 할인가로 구매를 하고있는듯 하여 해지 불가인 줄 알았는데 실제 구매 상품 가격은 할인가가 아니었고 앱 사용이 좀 어려운 점이 많은듯 합니다	0
2380	엠넷 월정기권으로 사용하다가 지니에서 로 들을수있어서 음원가격상승전 마지막찬스라해서 작년말쯤년정기이용권을 구입해서 듣고있었는데 음원가격이 안올랐는데 싶어서 어느날보니깐 만 지원되고 따로이용권을 구매하라는데 별도 공지도 없었던거 같고 아직까지 타통신사고객용은 출시도 안했네요	0
2381	그건그렇타고 치고 네트워크오류로 강제종료에 일시정지앱동작안함 일수고 어제부터는 특정음원들은 화이트노이즈라고해야하나 치지직소리가 너무심하게나네요	0
2382	참고로 블루투스 이어폰 일반재생 모두똑같은 구간에서 발생하고 곡정도 건너뛰면 다시 재생은 가능하지만 한번 잡음 발생한 음원은같은 구간에서 동일하게 치지지이치지직하고 발생합니다	0
2383	음원설정을 최하로하면 발생빈도가 줄어들기는 하는데 앱을재설치해도 동일합니다	0
2384	테스트해본기기는 미니언즈 스피커 각각발생하는음원틀림이번에 엠넷도 없어졌던데 더좋아지는줄알았는데 아닌것 같네요	0
2385	맨날 네트워크 문제로 연결 끊겼다고 나오고 버벅거리고 유튜브 도 잘나오는데 뭔만날 네트워크 문제라는건지	0
2386	대응도 제대로 안되고 통신사 갈아타면 손절 해버리는게 답임	0
2387	스마트폰 무제한 저장 이용권을 년 정도 자동결제로 쓰고 있었는데 저번 달 프로모션 때부터 강제 해지 되더니 이번 달도 똑같이 해지 되어 있네요	0
2388	이게 프로모션 때문인거면 같은 금액으로 이용하고 있는데 갑자기 왜 해지되고 다시 재결제를 해야 하나요 안그래도 재생 중 곡을 변경하면 오류 뜨는거도 하루 이틀 아닌데 이용권까지 번거롭게 매번 결제하는 게 귀찮네요	0
2389	이렇게 새 프로모션 뜰 때 마다 결제하는거 밖에 방법이 없나요	0
2390	업데이트 할수록 앱속도가 느려지고 끊기고 사용하기 불편하네요	0
2391	참고 몇 개월동안 써봤지만 개선되는점도 없다는것에 너무 아쉽습니다	0
2392	디자인도 많은 불편함점도 있구요	0
2393	한달전부터인가 네트워크연결상태뜨고 다른앱 다른기능은 다 안느린데 지니만 유독 너무 버벅거리고 느립니다 재생누르면 진행안되고 멈춰있어서 어 재생 안됐나하고 다시누르면 몇초뒤에나 갑자기 재생되고있어서 내가 다시 누른 재생때문에 또 노래 중지가 되어 멈추고 다른 노래를 듣고자 다음으로 넘기면 또 한참동안 재생이 안됩니다	0
2394	업데이트떳길래 괜찮겠지했는데 앱 업데이트를 해도 그러네요	0
2395	유플러스 혜택으로 쓰고있는건데 그냥 내 돈주고 다른 노래앱을 써야하나 싶어져요	0
2396	다른 후기보면 개선됐을거라하시는데 저는 지금도 똑같습니다ㅠㅠㅠㅠㅠㅠ	0
2397	왜그러는거예요ㅠㅠㅠ	0
2398	다른 건 다른 사람들이 리뷰에 다 말했고 단어정해져있는 키워드 말고 뭔 말인지 검색해서 사람들이 만들어놓은 플레이리스트 들을 수 있게 해주셈 지금은 지니가 만들어놓은 거 밖에 못 듣는데 솔직히 대부분 노래 리스트 보면 맘에 안 드는 거 많고 노래가 다양하지도 않음	0
2399	키워드도 너무 적음	0
2400	키워드 대로 나오지도 않는 거 같고 아무튼 이것만 해결되면 멜론 쓸 이유가 스밍 말곤 없을 듯 가사 누르면 이동할 수 있게 업데이트 한 건 잘했음 ㅇㅇ	0
2401	앞서 말한 단점 커버하면 ㄹㅇ 점유율 오를거 여태까지 지니 개불편해서 안 쓴 사람들 많으니까 암튼 화이팅고쳐지면 돌아오겠음	0
2402	앱을 얼마나 잘만들었길래 휴대폰 나올때마다안드로이드 업데이트 때마다 문제 생기면서 몃달동안을 제대로 대응도 못하고 음악도 저작권 문제로 서비스 중단하는것도 많고 썸네일도 제대로 안나오고 하여간 계열들은 문제가 많음	0
2403	일부 단말기에서 나타나는 증상이라는데 지금쓰는 폰 삼성폰 둘다 나타나네요	0
2404	업뎃하니까 안그러던 다른폰이 되려 자동실행되고 일부 단말기만 정상 작동하는게 맞는거 아닌가요 자동실행되니 마치 해킹당한 기분이라 찝찝하네요	0
2405	오래 잘사용하고있어요	1
2406	근데 네트워크 문제로 계속 노래가 재생이 안될때가 때때로 있네요	0
2407	그리고 플레이리스트 목록추가시 항상 맨밑으로 추가되어 계속 편집으로 일일이 하나하나 올려야되는불편한점이 크네요 개선됐으면 좋겠네요	0
2408	노트 버즈 연결해서 듣는데 터치가 안먹힘	0
2409	음량조절만 되고 다음곡 넘기는거나 일시정지 하나도 안됨	0
2410	잠금화면에서도 곡 일시정지나 다음곡재생 터치 하나도 안됨	0
2411	지니에 몇년을 썼는데 이런적 처음이라 매우 당황스러움	0
2412	스마트워치에서도 단독으로 음악을 들을 수 있게 만들어 주세요	0
2413	요새 요금제의 데이터가 많아서 워치 단독으로 들어도 데이터 요금 문제가 없을 것 같습니다	0
2414	운동할 때 워치무선이어폰지니뮤직이 아주 필요한 조합입니다	0
2415	업뎃하고부터 차에서 블루투스 연결해서 들을때 곡 제목이 동기화가 안됩니다	0
2416	다음곡으로 넘겨도 차화면에는 처음곡제목만 나와요 기본 어플로 노래들을때는 동기화되요 어플문제입니다	0
2417	엠넷에서 넘어왔는데 다른거보다 안정성이 좀 떨어져요	0
2418	버벅이는게 가끔 발생하고 그리고 노래 듣다	0
2419	그 전 노래듣고 싶울때 버튼 두번누르면 넘어가야되는데 생각보다 씹히는게 많아요	0
2420	이 부분만 개선되면 좋을듯	0
2421	노래 하나 트는데 뭐 이렇게 버벅대냐 통신사 혜택땜에 쓰고는 있는데 진짜 멜론으로 갈아탈까	0
2422	심하게 고민되는 어플임	0
2423	진짜 최적화 언제합니까 노래재생하면서 곡 검색하면 하루종일 뺑글뺑글 돌기나 돌고 다음곡으로 넘길 때 조금만 빠른 템포로 넘기거나 실수로 두번 누르면 여지없이 먹통되고 데이터로 하나 기가 와이파이로 하나 매한가지 조치사항대로 다 해보고 다른 어플 하나도 안돌리고 지니 하나만 돌리는데도 여전히 바뀌지않는 오류는 더 쎄게 때려달라는 뜻으로 알아듣고 씁니다	0
2424	진짜 제발 하루 빨리 최적화든 안정화든 조치해주시죠 조금 전에 얘기했지만 이전에 알려주신 조치사항대로 따라서 다 해봐도 개선되지 않으니 관리팀 자체에서 개선을 위한 무언가를 해주셨으면 좋겠습니다	0
2425	노래곡을 끝까지 들을 수가 없다 문자가 오거나 알람이 오면 노래가 엄춘다 매번 틀수도 없고 차라리 업그레이드 전 버전이 기본적인 기능인 노래듣기엔 훨씬더 좋았다	0
2426	멜론 쓰다가 통신사 때문에 지니로 바꿔쓰고 있는데 멜론이랑 수준 차이 너무 심하다 재생버튼을 눌러도 음악이 재생이 안되질 않나 도 너무 고려하지 않고 노래 한 곡 다운받으려면 뭐 이리 많은 과정을 거쳐야 하는지 멜론에 사람 하나 보내서 이런 시스템 같은 것들 좀 배워오는게 어떨지	0
2427	다른 앱들은 잘만실행되는데 자꾸 지니만 뭐 네트워크가 켜져있지않다고 실행이 안되고 로그인도 안되고 아무것도 안됨 이 상태가 한번 시작되면 장시간 노래를 못들음	0
2428	접속이 안되니까 다른 앱도 실행이 안되는데 지니도 실행이 안되는거면 이해하겠는데 다른앱은 다 되는데 지니만 네트워크가 없거나 못잡는다함ㅋㅋㅋ 잘쓰다가도 한번씩 이러면 하	0
2429	전체적으로 만족하는 편인데 예전부터 좀 불편했던게 잠금화면 상태에서 휴대폰 지문인식 되는 부분에 항상 일시정지 버튼이 있어서 핸드폰 잠금	0
2430	해제할때면 꼭 노래가 일시정지 되네요	0
2431	일시정지 버튼 위치를 좀 수정해주셨으면해요	0
2432	요즘 들어 부쩍 더 불편하네요	0
2433	진짜 딱 한마디 할게요 완전 개적화 스트리밍 서비스에요 왜나하면 멜 이나	0
2434	벅 스포티 플 이런거 다 써봐서 아는데 좋은 핸드폰으로 하면 끊기지 않고 버벅거리지 않죠	0
2435	근데 저가형 휴대폰 저가형 아이패드 미니 쓰는 저에게는 맨날 실행시킬 때부터 버벅거리고 끊기고 노래 가사도 보는데 오래 걸리질 않나 클릭한번 하면 초뒤에 반웅하질 않나 와이파이나 데이터 바로키고 실행하면 로그아웃 되있질 않나 케이티 기가지니를 쓰고 가족 전체 다 케이티 통신사를 써서 지니뮤직이 혜택이 있고 이용권중에 들은만큼만 내는 이용권이 매력적이어서 어쩔수없이 호로샊 처럼 계속 쓰고 있는데 분명 저처럼 이럼 현상 겪는 사람 많진 않아도ㅠ잇을고에요 디자인 중요하지만 어플 최적화도 되어있지 않는 개적화 스트리밍 서비스를 쓰는데 디자인이 눈에 먼저 들어오겠어요	0
2436	제발 업데이트를 해서 고쳐주란 말이에요	0
2437	맨날 대응법 설정만 알려주고 다 해봐도 별 효과 없어요	0
2438	핸드폰도 아이패드도 사양좋아야만 되나요	0
2439	갑자기 로그아웃이 되더니 로그인이 안된다 번호로 로그인하지도 않았고 안드로이드도 아닌데 안드로이드에서 번호로 로그인하려면 업데이트 해야한다는 상관없는 안내만 계속 나온다 앱을 업데이트 했더니 그제서야 로그인이 된다 난 업데이트 할 생각이 없었는데 이런 식으로 강제 업데이트를 해야했던걸까	0
2440	블루투스 연결하고 노래 틀면 지니 어플로 제어가 되지 않습니다	0
2441	일시정지해도 정지 되지않고 다른노래를 틀면 아예 두곡이 겹쳐서 재생되고 블루투스 해지하면 핸드폰에서 계속 노래가 나오고 멈출수가 없어요	0
2442	랜덤 플레이 기능을 써도 나오는 곡만 맨날 나와요 천곡오백곡 정도가 플레이리스트에 있는데 나오는 노래는 백곡 내외인 느낌 도대체 시스템을 어떻게 만들었길래 이러죠 심지어 플레이리스트에서 듣고 싶은 곡 선택해서 듣고 나면 그 뒤에는 아까 랜덤으로 들었던 곡이 그 순서 그대로 다시 또 나와요 무슨 귀신이라도 씌인 기분 멜레기 싫어서 여기로 온건데 이런 불편함때문에 다시 멜론 가야하나 고민입니다	0
2443	좋아하는 노래가 자주 사라짐	0
2444	잘 듣고 있다가 없어지면 얼마나 황당한지 서비스 점검꽤 자주 있는거 같음	0
2445	밤샘 공부 자주 하는 편인데 할 때마다 노래 못들어서 유튭도 결제함 이중으로 돈 드는 상황 발생 렉이 잦음	0
2446	다음 노래로 넘어가는데 시간이 오래 걸릴 때가 많아 가끔은 내가 멈춘 줄 알고 놀랠정도 제발 이 개는 좀 어떻게	0
2447	왜 업데이트만 되면 잠근화면이 지니뮤직으로 맘대로 되는지 모르겠네요전에도 그래서 제거했다가 다시 깔았는데 오늘 또 갑자기 지니뮤직잠금화면으로 변했고 귀찮게 잠금화면에서 취소 버튼 눌러야 지문인식 해서 폰을 열수있네요 ㅡㅡ	0
2448	설정가서 잠금화면 안한다고 했는데도 안됨	0
2449	짜증나네요	0
2450	이번 업데이트 후에 음악을 재생하다가 타 어플에서 알림이 발생할때 자동으로 소리가 줄어드는건 좋은데 그 후에 복구가 안되네요 그때마다 폰을 껐다 켤수도 없고 돈내고 쓰는게 너무 불편해요	0
2451	빠른 조차 부탁합니다	0
2452	노래 종류가 너무 없음	0
2453	다른 거 쓰다가 통신사 할인 때문에 한 년 썼는데 노래가 없어서 불편함 취향저격 라디오의 추천 장르도 그 속의 노래들도 다양하지 않음	0
2454	다 비슷비슷 다른 앱 쓸 땐 이런 추천 기능을 젤 많이 썼는데 이걸로 옮기고 추천을 잘 못해서 실망이 컸음	0
2455	유사곡도 그럼 노래 들려주고 검색하는 거 너무 안된다 실외에서는 성공한 적이 없다 실내도 좀만 잡음 있음	0
2456	안 됨	0
2457	돼도 다른 노래로 뜰 때가 많으니 안심할 수 없음 다른 기기에서 로그인 좀 하면 안되나 노래 하나 좋아요	0
2458	하려하면 자꾸 다른 기기에서 로그인 했었다고 다시 로그인 하라고 함 이게 제일 짜증남 다 어짜피 내 기계고 내가 들었는데 로그인 좀 그냥 생략했음 좋겠음	0
2459	개발자 고용을 다시해야할듯	0
2460	뭐 자기 안 쓰고 어쩌고 하는 사람들은 알아서 좀 거르던가 돈 낸 사람 안 불편하게 지금도 이것 때문에 화가 나서 남긴다 난 귀찮아서 아직 안 옮긴거임	0
2461	작은 오류들이 너무 많아서 나만 이런가 문의하려고 확인해보니 다 있는 오류들이었군요	0
2462	제가 재생중인 음악과 상관없이 지멋대로 목록을 바꿔가면서 종료되지 않고 계속 재생됩니다	0
2463	이럴거면 업그레이드 왜 하시는지	0
2464	아니 노래 위치 정리할려고 하는데 무슨 한번 잘못눌렀다고 무슨 위치가 전부다 변경되고 그다음에 적용취소 버튼도 없고 이런 건 빨리 고쳐가야되는데 전 곡 정리되었었는데 순서가 뒤바뀌어있네요	0
2465	이런거좀 고쳐나가세요	0
2466	제가 제일 자주 쓰는 앱이에요	0
2467	그냥 지니 쓰다가 생각난건데 막 골라듣기 이런 거 있었음 좋겠어요	0
2468	빠른해결 해주셔서 감사합니다	1
2469	있는지는 모르지만 예를 들어서 재생 목록에 있는 노래들 중에 댄스만 골라듣기발라드만 골라듣기힙합만 골라듣기 그날 그날 원하는 장르가 다를 수도 있고 재생목록에 곡 추가하고 교체하는게 불편하기도 해서 그냥 떠들어 봤어요	0
2470	와 상당히 좋은 음악앱이 나왔네요	1
2471	검색해서 어떤 곡이든 지니뮤직에 없는곡은 없다는 소식 받고 왔습니다	1
2472	상당히 노래가 많고광고도 없기에 굉장히 좋은앱이라 생각하는데요	1
2473	다만 분 미리듣기가 있어서 너무 아쉽네요	0
2474	차라리 노래 다듣기 무제한이 나왔으면 진짜에 진짜에 진짜 최고에 음악앱이 될거라 믿습니다	0
2475	지니뮤직 앱을 이길 수 있는 앱어디 한번 나와보라 하세요	1
2476	자신만만아무도 지니뮤직 앱이길수 없어요	1
2477	이 앱 만들어 줘서 고맙구요긴글 읽어줘서 감사합니다	1
2478	써본 앱중에 데이터 다 키고 해도 네트워크 연결 제일 잘 안되는 앱인듯해요	0
2479	해결을 빠르게 해주신거 같네요	1
2480	하지만 가끔 끊기는게 남아있긴한데 그래도 실행이 안되진 않아서 다행인거 같습니다	0
2481	처음 리뷰 작성할때는 연결도 안됐었거든용	0
2482	진짜 점도 너무 아깝다 지금 연결상태도 갑자기 지 혼자 안됨	0
2483	내 연결상태라고 보기에는 다른어플과 네트워크는 너무나도 잘됨	0
2484	그전부터 내가 너무 느리고 가끔 지혼자 로그인 꺼지고 아니면 내 아이디인데 상품이 없어서 스트리밍 못한다고 뜨는건 많이 참았는데 지금은 연결상태가 원활하지않아 재시도 한다라고만 반복적이다 삭제후 다시 다운로드해도 역시 안됨	0
2485	개별로임	0
2486	어느 순간부터 음량이 비정상적으로 작아졌어요	0
2487	블루투스 이어폰 연결하면 소리를 풀로 키워도 개미소리만하게 나오구요	0
2488	유선 이어폰으로도 소리가 너무 작아서 안들려요 이어폰이 고장난건가 해서 블루투스 안하고 그냥 스피커로 볼륨 제일 크게하고 틀어봤는데도 음량이 작아요	0
2489	유튜브 재생이나 다른 활동할때는 소리가 정상적으로 나오는거보니 지니뮤직 어플 문제 같아요	0
2490	이렇게 불편하려고 돈주고 이용권 끊어서 음악을 듣는게 아닐텐데요	0
2491	그리고 이놈의 서버문제는 대체 언제 해결되나요 몇년을 사용하고있는데 몇년동안 나아지는게 전혀 없네요	0
2492	이용자들이 매번 요구하는데 그냥 배째라하고 개선할 생각은 아예 없는건가요 음악을 들으라는건지 말라는건지 서버문제 해결 안해도 되니까 음량 좀 어떻게 해주세요	0
2493	음악을 들을수가없어요	0
2494	음악 재생중에 오류발생으로 다음곡으로 넘어감	0
2495	음악 재생중 일시정지 다시 재 청취시 오류발생으로 다음곡 재생됨 차량에서 스트리밍으로 청취시 다음곡 넘어갈시 노래제목 표기 안됨	0
2496	한박자 느림 곡넘어가야지표기됨 핸드폰바꿔서 불량인지알고 네비쪽 문의햇으나 정상 핸드폰 저장공간내 음악재생시 정상표기됨 혹시 몰라	0
2497	유튜브 뮤직 재생시 문제없음	0
2498	지니어플문제 갤럭시 울트라 통신사모델 왜이리 오류가 많이 나는지 고칠생각은 없는지 삭제후 재설치 증상 나올때마다 계속해도 문제가 나아지는현상없음	0
2499	간헐적 네트워크오류는 언제 고치실껀지요	0
2500	음악 정지시 바로 딱 안끊기고 서서히 끊기는건 바로 딱 끊기는걸로 수정못하나요통신사혜택으로 지니써보려고하는데 자꾸 중지시켰는데 노래계속나오는 느낌에 다시 재생눌렀다 중지시켰다	0
2501	를 반복하는일이 번번히 신경쓰여요이게 중지가 버벅거리는건지 판단이 잘안되네요ㅠ	0
2502	돈 받고 음악 들려주는 어플 맞는지 의심스러움 맨날 네트워크 끊겼데 다른 어플은 잘되는데 이 맨날 버벅거리는거랑 노래 갑자기 재생되거나 하는 건 개선 할 생각이 없으신가	0
2503	이걸로 문의 안받아서 개선할 의지가 없는건가요 왜 쳐 맨날 페북 유튜브 등으로 이동하거나 다른거 재생하면 뜬금없이 얘가 제생이되고 하냐고요ㅡㅡ 광고 띄울 시간에 어플이나 수정 업그레이드 하시길 추가로 제박 특정 장르 음악 안보이게 하거나 목록에서 장르로 제거 할수 있었으면 좋겠음	0
2504	트로트 그만 듣고 싶음	0
2505	이것때문에 이용 못함 난 발라드 좋야하는데 발라드 탭안 있지도 않음	0
2506	잘쓰다가 어느순간부터 분조금넘어서 일정시간이 지나면 노래가 멈추더라구요	0
2507	그래서 어플삭제하고 다시 까니 괜찮아졌는데 배경화면에서 위젯으로 사용하는데 새로깔고 위젯을 설정하니 계속 오류가 발생했다고만 뜹니다	0
2508	위젯 오류 어떻게 좀 안되나요	0
2509	멜론 쓰다 바꿨는데 진짜 느리네요	0
2510	곡하나 넘길때마다 재깍 넘어가질않으니 답답하고 짜증납니다 핸드폰도 최신기종이고 멜론 쓸 때도 이랗지 않아서 당황스럽네요	0
2511	신규기능 추가하는 것보다 기본 프로그램 성능을 업데이트하는게 필요할 것 같네요	0
2512	멜에 비해 지원되는 서비스도 적고 일단 가장큰문제는 재생시간이 너무 오래걸립니다	0
2513	네트워크상태 와이파이 개 빵빵한데도 재생시간놓쳣다그러고 재생버튼조차 안먹히니까 너무짜증나네요	0
2514	그리고 잠금화면에서 재생목록바로바로 볼수있게좀 해주세요ㅠ	0
2515	사용시 불편사항 설정창에 노래를 추가할때 트롯트나 같은 큼직한 타이틀부터 특정 가수 이름을 빼고싶은 목록가수로 설정하여 자동으로 걸러서 추가되었으면 좋겠음 매번 일일이 빼면서 추가하는게 부담스러움 멜론에 이 시스템이 적용되어 멜론측 사용자들은 잘 사용하고있다해서 다시 돌아갈까 고민중임	0
2516	일단 잘 쓰고 있어요	1
2517	근데 아쉬운점이 가사 띄어쓰기가 왜ㅠㅠ도대체 왜ㅠㅠ 이 부분 제발 개선 좀 부탁드립니다 노래라는게 리듬도 중요하지만 가사도 중요한것인데 가사를 읽을때면 잘못된 띄어쓰기가 너무 신경이 쓰여요 개선좀 해주세요	0
2518	제발 간곡히 부탁드립니다	0
2519	지니 카테고리 중 추천항목이 이번에 업데이트가 되었습니다	0
2520	그전에는 유저가 추천항목 여러개 중에서 검색하여 찾아듣거나 자신의 기분 환경에 맞게 들을수 있었는데 이번에 바뀌면서 검색도못하고 마구잡이로 추천해줘서 곤란하네요	0
2521	적어도 검색또는 필터링 만 추가해주셨으면 좋겠습니다	0
2522	사용 환경이나 음악 추천 등 편하게 잘 이용하고 있습니다	0
2523	다만 다른 앱 위에 표시가 필수 설정 권한인 부분이 불편합니다	0
